,well,fov,label,nuc-intensity_mean,nuc-centroid-0,nuc-centroid-1,nuc-area,nuc-intensity_variance,nuc-intensity_median,nuc-intensity_percentiles-0,nuc-intensity_percentiles-1,nuc-intensity_percentiles-2,nuc-intensity_percentiles-3,3-intensity_mean,3-intensity_variance,3-intensity_median,3-intensity_percentiles-0,3-intensity_percentiles-1,3-intensity_percentiles-2,3-intensity_percentiles-3,4-intensity_mean,4-intensity_variance,4-intensity_median,4-intensity_percentiles-0,4-intensity_percentiles-1,4-intensity_percentiles-2,4-intensity_percentiles-3,cell-intensity_mean,cell-area,cell-axis_major_length,cell-axis_minor_length,cell-perimeter,cell-intensity_variance,cell-intensity_median,cell-intensity_percentiles-0,cell-intensity_percentiles-1,cell-intensity_percentiles-2,cell-intensity_percentiles-3,1-intensity_mean,1-intensity_variance,1-intensity_median,1-intensity_percentiles-0,1-intensity_percentiles-1,1-intensity_percentiles-2,1-intensity_percentiles-3
42,r05c18,9,43.0,6998.118384401114,621.0640668523677,1068.9846796657382,718.0,2404085.3216397297,6901.5,5081.900000000001,6122.0,7955.5,9069.9,4533.000436935625,6904924.424264301,3858.5,1527.5,2363.5,6600.75,8289.5,2610.0948150305853,3262350.434499769,1971.0,887.5,1289.25,3683.5,4915.0,2673.442324497524,6866.0,192.76370267428075,69.33762547777118,517.2386360737624,1369562.1514215702,2261.0,1632.5,1935.0,3003.0,4428.5,994.3137197786192,57692.8258443922,931.0,767.0,828.0,1096.0,1277.0
43,r05c18,9,44.0,12643.49417475728,621.2252427184466,665.473786407767,1030.0,6625186.985888396,13071.5,8785.0,11396.25,14249.25,15696.1,5016.191774270684,8948574.251601396,4972.0,1326.0,2408.5,6870.5,9234.0,3270.7809660449548,5563941.90324364,2584.0,914.0,1359.0,4387.0,6950.0,2866.5944524151123,2091.0,76.77113229203079,42.87018244621029,218.68124086713183,2173737.038783189,2494.0,1403.0,2066.5,3302.0,4399.0,890.8158775705405,39855.45677324948,851.0,669.0,713.0,1036.0,1161.0
44,r05c18,9,45.0,9584.73852573018,619.36578581363,506.470792767733,1438.0,3815305.871825921,9736.0,6867.700000000001,8558.75,10772.0,12010.5,7003.19770224988,19132303.010698404,7355.0,1133.8,2508.0,10673.0,12248.0,4146.187170895165,8493038.79933757,4012.0,713.8,1267.0,6432.0,7873.6,3713.503590234562,2089.0,84.55817363319251,35.39337896286809,217.48023074035524,4405981.676506976,3332.0,1339.8,1984.0,5033.0,6154.4,1042.6534226902825,62099.013440894094,1045.0,713.8,789.0,1265.0,1366.0
45,r05c18,9,46.0,6678.23178807947,624.1267738883633,370.7237464522233,1057.0,1502350.7475987894,6720.0,5021.6,5960.0,7469.0,8280.0,5671.476407914764,13284227.436658025,4963.0,1783.1,2827.5,7595.75,10076.5,3199.8252156265853,7070800.21526473,2429.0,1066.1,1407.25,4061.75,5831.6,3077.4018264840183,3942.0,116.83413712805306,49.27459364509031,313.6639969244288,4020611.250509094,2381.5,1493.1,1919.5,3939.25,5282.0,1130.090055809234,61619.63039832261,1075.0,880.1,958.0,1236.0,1427.0
46,r05c18,9,47.0,9740.89295774648,637.687323943662,725.4478873239436,710.0,5295618.768823646,10200.0,6001.4,8350.5,11505.5,12385.6,4619.747077732321,11343372.259671472,3371.5,1610.0,2105.75,6510.25,9345.0,2917.5790473407365,5712707.142641056,2034.5,1054.3000000000002,1269.0,3769.25,5948.099999999999,2984.425628287552,6844.0,119.934702058882,81.4196641894567,379.7645019878171,4293976.784796143,2523.5,1520.0,1931.0,3186.5,4909.7,1033.156195207481,54600.9003546644,954.0,831.0,874.0,1133.0,1327.0
47,r05c18,9,48.0,8850.1976450799,646.1581160639192,972.2573591253154,1189.0,3938505.3595907534,8950.0,6224.8,7558.0,10069.0,11442.0,4101.417050133205,8320812.481191493,2937.0,1496.7,2057.5,5679.75,8447.3,2458.6744974570115,3806241.5794440736,1575.0,913.7,1153.0,3467.5,5290.6,2629.895858561395,8258.0,132.3110993956933,85.69088441684877,385.8477631085024,2336747.864427024,2142.0,1542.0,1852.0,2618.0,4510.800000000001,909.5873092758536,41413.24213490096,829.0,733.0,773.0,1005.75,1215.0
48,r05c18,9,49.0,6753.044423440454,646.437618147448,481.3024574669187,1058.0,1355750.3241135145,6838.5,5110.7,6116.0,7587.25,8198.2,4479.109619686801,3665202.000958916,4266.0,1983.4,2958.5,6004.5,7343.6,2346.9472035794183,1375098.094751688,1973.0,1116.4,1433.0,3049.0,4365.0,2322.801342281879,2235.0,101.19881473611582,29.64145311112032,244.75840533340724,139799.98827560322,2343.0,1836.2,2094.0,2559.0,2721.6000000000004,1058.854586129754,31369.89160648419,1004.0,888.0,931.0,1146.0,1322.0
49,r05c18,9,50.0,12030.624149659863,661.2585034013606,709.8180272108843,588.0,9824521.952273935,12371.5,7209.8,10133.25,14438.5,15842.0,6169.878605089538,13594389.75755357,5911.0,1913.4,3014.0,8282.0,10806.2,3591.035249764373,6523696.823828142,2981.0,1198.4,1725.0,4583.0,6634.400000000003,3229.26465598492,5305.0,120.31147424729318,62.44283073716623,344.5340546095176,2581500.794424693,2774.0,1681.4,2152.0,4120.0,5366.200000000001,1054.824505183789,65335.72320722453,987.0,819.0,906.0,1127.0,1364.0
50,r05c18,9,51.0,9808.77216117216,663.7604395604395,580.0373626373627,1365.0,4801615.145891666,9968.0,6793.4,8445.0,11186.0,12616.200000000006,5128.81601455869,9614232.900635254,4306.0,1782.0,2418.0,7383.0,9561.0,3033.519017288444,3898942.769747533,2351.0,1102.4,1386.0,4375.0,5809.000000000002,2793.156323930846,5495.0,124.02980340200271,61.040745827409246,342.6761902332485,2450713.679111509,2237.0,1514.4,1864.0,2948.5,5178.6,1049.7505004549591,56717.484792743184,988.0,806.4,863.0,1183.0,1363.6000000000004
51,r05c18,9,52.0,6725.638483965015,678.7725947521866,1073.0204081632653,343.0,1369631.0879650486,6913.0,4980.400000000001,6230.0,7413.5,8120.200000000001,8316.349775784753,4464416.501872147,7684.5,6294.0,6772.75,9466.5,11230.500000000002,4871.229596412556,4166233.8082720335,4295.5,2830.7000000000003,3708.0,5615.75,7374.1,4267.991928251121,2230.0,67.01132251556716,42.60997972946342,185.3380951166243,2251612.183791349,4211.0,2501.8,3242.75,4701.0,6119.000000000003,1211.1139013452914,27181.5762641517,1163.0,1061.0,1107.0,1263.0,1445.0
52,r05c18,9,53.0,7003.010351966874,709.2650103519669,458.53002070393376,966.0,1659797.602377309,7105.0,5202.5,6251.75,7913.25,8547.0,2106.4718146718146,657565.5773909155,1952.0,1157.4,1451.0,2685.0,3246.6000000000004,1237.1899613899614,190206.07820038465,1156.0,736.6,926.0,1463.5,1871.2000000000005,1676.0602316602317,1295.0,49.196167797129895,34.031822181716336,139.78174593052023,65608.00254975328,1710.0,1317.4,1540.5,1869.0,1980.0,918.1335907335908,7097.504161237906,900.0,836.0,863.0,949.0,1017.6
53,r05c18,9,54.0,10830.372217275157,704.099732858415,536.3250222617987,1123.0,6780250.304909332,10837.0,7235.4,9257.5,12536.5,14345.800000000005,6160.853236957888,12710309.50108789,5379.0,2109.4,3545.25,7938.5,11438.7,3622.238214959146,7168270.68618261,2684.0,1292.3000000000002,1786.25,4342.75,7573.800000000003,3250.999371464488,3182.0,112.6994274302768,46.35902263301317,308.9777054234136,2535900.988685965,2610.5,1822.0,2195.0,4277.75,5231.0,1070.8092394720302,63844.15374241343,991.0,849.1,906.0,1146.0,1371.9
54,r05c18,9,55.0,11554.31195079086,714.408611599297,345.1652021089631,1138.0,5902331.50637739,11896.5,8073.7,10183.5,13271.5,14278.8,5497.333150384193,4795644.769910932,5376.0,2967.9,3642.75,6682.0,8385.800000000001,3705.847145993414,3708573.765054973,3433.5,1718.0,2278.25,4305.75,6173.0,3361.0743688254665,3644.0,111.32915019131,43.82926785578933,281.1137443927346,1498479.670374876,3131.0,2155.0,2388.0,4031.25,4526.1,1091.3389132821076,33004.34918828118,1045.0,927.0,977.0,1135.0,1338.4000000000003
55,r05c18,9,56.0,9631.184013322232,723.1515403830142,232.23397169025813,1201.0,5802706.141826024,9871.0,6177.0,7902.0,11323.0,12515.0,2981.625748502994,2087107.6755902225,2679.5,1554.4,2078.0,3443.0,4877.3,1620.0825491873395,759222.5624756232,1354.0,912.7,1101.25,1810.75,2711.800000000001,1929.872112917023,2338.0,94.18240698596698,32.95349946562553,237.21424945612296,232461.9541324902,1869.0,1396.0,1676.0,2199.75,2450.0,798.2489307100086,18548.366604930183,769.0,661.0,700.0,869.0,971.0
56,r05c18,9,57.0,11392.94260089686,733.942600896861,425.01614349775787,1115.0,8811275.664866779,11168.0,7598.2,9472.0,13316.0,15418.6,3477.021850302185,2450395.862377051,3692.0,1294.0,2083.5,4607.0,5486.0,2045.3333333333333,869820.540213854,2170.0,854.0,1150.0,2723.5,3074.0,1984.127847512785,2151.0,75.84374587329317,42.84016173456275,217.8172798364529,731935.129633628,1588.0,1116.0,1353.5,2683.5,3153.0,792.4983728498373,15896.52428837981,773.0,652.0,694.0,870.0,944.0
57,r05c18,9,58.0,11922.532833020638,735.9549718574109,676.3039399624765,1066.0,6496914.005019553,11776.5,8800.0,10314.5,13493.5,15381.5,8921.749791144528,13894471.601138216,7846.0,5887.0,6799.25,10450.75,14302.2,5810.665831244779,11765499.90420426,4492.5,3548.3,4004.5,6333.75,11148.8,4514.076858813701,2394.0,82.00352962682136,37.65551207678238,205.09545442950497,2330561.9372840347,4511.0,2746.8,3901.0,4840.75,5926.400000000003,1232.1035923141187,52030.48801549962,1160.5,1022.6,1093.0,1295.5,1606.800000000001
58,r05c18,9,59.0,8528.719811320754,762.8358490566038,1045.3924528301886,1060.0,5163952.85262638,8430.5,5538.5,6936.75,10258.75,11613.2,3881.432026836158,5968488.262328801,3204.5,1167.0,1880.0,5688.0,7082.199999999999,2353.834745762712,2755614.506236235,1794.0,780.0,1091.0,3280.25,4440.4,2441.5104166666665,5664.0,133.90920568332052,64.44887996842509,394.9604614807104,2100318.334284148,1922.0,1258.0,1567.75,3203.0,3975.7,924.3594632768362,43205.22636524864,870.5,720.0,765.0,1033.0,1175.6999999999998
59,r05c18,9,60.0,10307.015310233684,783.1353746978243,599.1998388396454,1241.0,6231084.790257135,10348.0,7037.0,8771.0,11599.0,13706.0,20775.57744874716,217208120.0424072,20006.0,2920.0,5238.5,35914.25,39073.0,11743.357061503417,59997689.72615173,12409.5,2202.5,3929.0,18001.75,22435.0,9858.507972665147,1756.0,50.91914538057183,44.1784061662362,155.4386001800126,21743928.190710925,11506.5,3219.5,4930.25,13940.0,15149.0,1970.0985193621868,676450.4510000857,1931.5,974.0,1114.0,2794.25,3029.5
60,r05c18,9,61.0,7565.915509259259,787.2222222222222,150.53009259259258,864.0,2182447.081981685,7653.5,5359.200000000001,6745.25,8500.75,9481.4,7425.575531303848,2310227.9065580894,7078.0,5702.0,6210.0,8566.0,9577.0,4740.779437105112,1885465.694028632,4192.0,3379.0,3646.0,5853.0,6792.0,4230.941987363584,1741.0,67.32832945190076,33.10268277780049,169.4386001800126,1772828.3774501572,4039.0,2798.0,3546.0,4464.0,5851.0,1156.3147616312465,18232.67059771745,1116.0,1020.0,1060.0,1220.0,1367.0
61,r05c18,9,62.0,11463.017361111111,794.5920138888889,534.5399305555555,1152.0,8590528.989281926,10950.5,8107.7,9446.5,13253.75,15770.100000000002,8322.874946097456,10887897.249562038,7064.0,5699.0,6240.5,9240.5,13126.4,5421.905993962915,9685979.931654455,4044.0,3381.8,3596.5,5807.0,10525.600000000006,4044.457956015524,2319.0,77.41785940899398,38.31892410820316,195.78174593052023,2389784.431932174,3857.0,2552.8,3371.0,4286.0,5045.800000000001,1173.8771021992238,64153.802489920985,1082.0,982.0,1026.0,1185.0,1582.0
62,r05c18,9,63.0,9341.718809980806,801.1506717850287,969.2629558541266,1042.0,6174878.367189371,9274.0,5727.3,7715.25,11045.5,12770.7,8977.043050430504,9442596.386830548,9243.5,4410.5,7400.25,10780.5,12554.0,5324.007380073801,4699636.170917244,5158.5,2362.5,4145.25,6671.25,8279.5,4534.011685116851,1626.0,56.66457996835035,37.29501679901848,159.53910524340094,3434851.9771082303,4308.0,2566.0,3153.5,5545.5,6324.5,1176.1525215252152,36404.80084542543,1172.0,919.5,1063.25,1282.0,1426.0
63,r05c18,9,64.0,9932.376623376624,810.6917748917749,211.4900432900433,1155.0,4607361.15599033,10284.0,6582.6,8683.5,11504.5,12398.400000000003,3500.183940242764,4059905.387578997,3093.0,1337.0,1882.0,4612.0,6348.200000000002,2095.0090258325554,2347046.1328161377,1628.0,807.2,981.0,2616.0,4117.800000000001,1967.8733271086207,3213.0,117.29988953586644,39.70447150022131,294.0071426749364,674452.7218935989,1745.0,1253.0,1484.0,2107.0,3155.4000000000005,787.7681294740119,18040.918847325906,745.0,657.0,691.0,853.0,981.0
64,r05c18,9,65.0,5160.895734597157,807.4881516587677,1075.5497630331754,211.0,850882.7189865457,5399.0,3878.0,4553.5,5695.0,6062.0,3597.041237113402,1488415.5962376448,3595.0,1923.6,2554.25,4575.5,5331.3,3788.613402061856,2329817.2268306944,3955.0,1608.3,2516.5,5030.25,5774.400000000001,3376.8865979381444,194.0,17.999319495346594,13.76148685457415,50.62741699796952,990564.1417791478,3337.0,2106.5,2559.25,4209.0,4801.6,821.979381443299,1201.1129769369752,826.0,772.6,797.0,846.5,863.0
65,r05c18,9,66.0,12328.03171641791,818.6576492537314,462.2555970149254,1072.0,8601270.151979145,11963.0,8816.7,10261.5,14294.75,16334.0,6733.0699238009865,9458529.074447284,6152.0,3661.0,4945.5,7675.0,11010.0,4101.280143433438,7206707.143841485,3134.0,2300.0,2672.5,4402.0,8134.0,4022.203047960556,2231.0,68.0472853342505,44.25705572083043,200.50966799187808,5531628.245190172,3768.0,2119.0,2695.0,4351.0,4885.0,1130.6584491259523,53933.83403775616,1069.0,903.0,975.0,1201.5,1528.0
66,r05c18,9,67.0,8209.583247156153,817.1995863495347,715.7249224405377,967.0,2955011.3433801485,8438.0,5611.6,7036.0,9430.5,10289.8,9243.04905293832,8963852.462382542,9259.0,6401.8,7312.0,10819.5,12586.4,6210.0189412336085,8976143.808771875,5228.0,3671.8,4228.0,7628.0,10224.6,5728.647401651287,2059.0,69.92439270782835,39.10087907447142,186.75230867899737,5754961.372517533,5176.0,3218.0,4196.0,6852.0,9532.6,1214.1932977173385,36779.36234458887,1172.0,1015.0,1089.0,1302.0,1483.2
67,r05c18,9,68.0,7569.988726042841,810.4802705749718,813.6076662908681,887.0,2641294.1802562126,7532.0,5297.8,6616.5,8794.0,9749.8,8774.515019115237,3631649.845623689,8185.0,6914.0,7381.5,9910.5,11518.0,5349.537411250682,3161768.619982157,4714.0,3874.0,4133.0,6227.5,8136.0,3853.417804478427,1831.0,66.78250802016234,35.10753158617451,170.95331880577405,1192088.5447185002,3849.0,2543.0,3221.5,4211.5,4749.0,1185.98143091207,33531.09632367614,1129.0,1013.0,1064.0,1264.5,1461.0
68,r05c18,9,69.0,5634.0159066808055,830.9883351007423,869.9512195121952,943.0,1080292.1344235416,5653.0,4186.4,4997.5,6315.5,6989.200000000001,7785.282634032634,4310614.451003785,7405.5,5747.0,6538.25,8736.25,10421.0,5367.900349650349,3272424.329813397,4753.5,3807.0,4139.75,6185.75,7561.5,3949.0617715617714,1716.0,60.30320724273823,36.3740293228257,160.46803743153546,1827757.6954849733,3898.0,2402.5,3228.0,4240.0,5525.5,1131.9516317016316,30539.80243906249,1088.0,965.0,1026.0,1191.0,1387.5
69,r05c18,9,70.0,5866.2717842323655,833.4647302904565,145.15041493775934,964.0,1156132.1024818786,5876.5,4261.4,5245.25,6619.25,7204.200000000001,8197.536761172512,7298198.646534248,7673.0,5576.0,6686.0,9549.0,11972.0,4725.130706391158,4480979.368788016,3952.0,3050.0,3504.0,5216.0,8090.0,4116.122537241711,2081.0,86.59006814399227,31.881206974990267,205.27922061357856,3408726.909059589,3958.0,2253.0,2996.0,4469.0,6520.0,1249.9461797212878,62671.451211979234,1178.0,1033.0,1102.0,1307.0,1627.0
70,r05c18,9,71.0,8944.482005141388,840.6876606683804,340.0,778.0,3272910.681552792,9205.5,6287.6,7782.25,10383.25,11051.3,8418.711111111112,4860069.611604938,8103.5,6341.8,7020.5,9689.25,11345.100000000002,4728.086419753086,2991942.348087182,4224.5,3332.6,3676.75,5037.25,7073.1,4790.391975308642,1620.0,52.74999726999595,39.13176776952906,150.12489168102786,2466317.951910913,4593.0,2994.9,3801.25,5402.5,6846.200000000001,1228.4104938271605,45160.211124447495,1183.5,1022.9,1105.0,1287.25,1553.1
71,r05c18,9,72.0,5272.152905198776,843.6177370030581,1068.9923547400613,654.0,1237031.4659166366,5423.0,3731.3,4508.75,6110.75,6650.700000000001,5634.457119957254,9576161.402850054,5019.0,2446.0000000000005,3556.5,7038.5,9410.2,3417.1442693026984,6531089.949798176,2830.0,1254.2,1713.0,3880.5,6429.8,2770.139460325942,3743.0,76.06707820960361,64.57444829730913,244.79393923934,2403241.1304305936,2155.0,1583.2,1783.0,3561.0,4280.200000000001,880.5955116216938,51811.92188207193,801.0,669.0,720.0,978.0,1246.0
72,r05c18,9,73.0,10667.11377245509,861.683490162532,402.78186484174506,1169.0,5055536.732137094,10806.0,7438.4,9420.0,12246.0,13293.4,5097.789023521026,7211980.610276286,4729.0,2095.2,2984.0,6481.0,8668.2,2978.895462105013,3919002.505108892,2487.0,1172.0,1560.0,3565.0,5618.800000000001,2955.422190544072,4209.0,123.02350242382546,46.58417566299854,329.492424049175,2260098.251073272,2504.0,1804.0,2131.0,3410.0,4383.200000000001,921.3302447137088,48055.9750439173,844.0,733.0,774.0,991.0,1242.2000000000005
73,r05c18,9,74.0,9480.751672862454,857.3033457249071,613.7873605947956,1345.0,5039625.108593856,9472.0,6501.4,8124.0,10926.0,12338.2,8096.693292370712,3701543.778434271,7629.0,6087.2,6549.0,9183.0,10765.8,4633.096774193548,2102229.551822672,4185.0,3264.2,3528.0,5283.0,6954.8,4095.190988223246,1953.0,57.64836248238492,43.4907780721237,166.16652224137047,1835151.7069950807,3942.0,2526.2,3324.0,4418.0,5920.799999999999,1125.3876088069635,20234.51079371896,1082.0,998.0,1030.0,1180.0,1320.4
74,r05c18,9,75.0,8336.440639269407,852.0319634703196,774.0776255707763,876.0,3005935.7441931986,8625.5,5733.5,7245.5,9593.75,10317.5,4265.611968503937,4256083.21510085,3813.5,1906.9,2613.25,5700.0,7165.0,2500.587716535433,2190525.2854554155,2056.0,1088.9,1345.25,3261.5,4510.200000000001,2584.897322834646,6350.0,126.69382869391166,67.48341433987346,378.5046173579947,952451.307567636,2368.0,1628.0,1891.0,2993.75,3893.0,907.4247244094488,31916.10102649885,852.0,728.0,776.0,1013.0,1140.1000000000004
75,r05c18,9,76.0,6216.154684095861,875.0174291938998,812.7494553376906,918.0,1236033.6078811092,6395.0,4610.9,5592.5,7038.5,7457.6,8418.846949327817,7910361.1285920385,7475.0,5966.3,6456.0,9950.25,12553.8,4683.7300930713545,4446379.42042843,3853.0,3108.3,3376.25,5009.5,7882.200000000001,4196.177352637022,1934.0,57.23296936726742,43.33736071375913,165.78174593052023,3474628.380645319,3964.5,2462.3,3244.25,4255.75,5993.000000000002,1144.2342295760084,32816.57543640232,1100.5,966.3,1023.25,1219.75,1431.8000000000002
76,r05c18,9,77.0,5005.86129334583,882.8181818181819,949.7544517338332,1067.0,757884.7642656189,5141.0,3761.2,4444.5,5647.0,6027.8,5785.544636429086,6114009.4661501385,5732.0,2493.1,4010.25,7153.0,8791.0,3533.8794096472284,3525021.4912175057,3203.0,1491.4,2330.0,4115.75,6019.900000000001,3422.551115910728,2778.0,74.88286996053012,50.67987361396364,237.7645019878172,2466743.4136938592,3046.0,1916.0,2223.0,4231.75,4740.3,1037.2516198704104,47149.711705439375,993.0,811.0,880.25,1127.0,1345.0
77,r05c18,9,78.0,7315.823529411765,881.618778280543,499.3914027149321,884.0,2542728.5050572264,7326.5,5043.0,6293.25,8353.75,9342.4,8043.076923076923,12551386.331014914,7107.0,4471.6,5616.5,9621.5,12984.8,5009.076473234368,9160323.638776228,3883.0,2633.0,3083.0,5704.5,9876.0,3605.112910481332,2223.0,56.56901396843675,50.15416525620879,174.2670273047588,3199230.9701572065,3471.0,2014.2,2283.0,4150.0,4904.8,1056.6419253261358,53756.30273169573,1004.0,806.0,891.5,1158.5,1421.0
78,r05c18,9,79.0,6830.221001221002,889.3394383394383,791.9157509157509,819.0,1591453.9914515004,7051.0,4873.0,6204.0,7690.0,8239.2,6303.983706720977,2815258.219693796,5972.0,4300.0,4967.0,7530.5,8742.0,4034.209775967413,1799457.3144461822,3902.0,2406.0,2962.5,5050.5,6003.0,3660.875763747454,491.0,37.86744473800095,17.22180832214322,93.35533905932738,2122404.7279462093,3212.0,2263.0,2650.5,4222.5,5866.0,985.9837067209776,37737.01399114821,959.0,755.0,821.5,1119.5,1257.0
79,r05c18,9,80.0,8468.625141562854,899.4009060022651,350.9988674971688,883.0,3203329.942153859,8403.0,5865.6,7315.0,9815.0,10785.6,8005.959650582363,4225390.462182241,7890.5,5444.8,6575.0,9424.0,10716.4,4478.171381031614,1876599.9714604889,4210.5,3003.9,3533.0,5265.0,6407.800000000001,3822.485440931781,2404.0,60.16897299816705,50.97548665609276,183.3380951166243,2315999.8521174844,3889.0,2118.0,2469.5,4624.75,5355.100000000004,1148.7990848585691,24013.485007481984,1133.0,953.0,1050.0,1246.25,1359.0
80,r05c18,9,81.0,5062.521206409048,911.4637134778512,1021.502356267672,1061.0,1267201.58979534,5207.0,3419.0,4241.0,5904.0,6446.0,7158.518540317834,4074084.374435538,6717.0,5029.4,5648.0,8280.0,9841.8,4148.160682754561,2936716.38795386,3580.0,2589.0,3059.5,4792.5,6365.2,3897.8446144791055,1699.0,50.85391757322381,42.609162655554286,152.95331880577402,1245343.8016352104,3848.0,2463.0,3151.5,4499.5,5167.6,1051.609181871689,26889.704824463093,1027.0,871.8,959.0,1097.0,1295.6
81,r05c18,9,82.0,9463.4515625,910.38359375,645.85546875,1280.0,4383764.680466309,9518.0,6599.2,8142.0,10844.5,12042.1,5420.888806797192,7278297.5147879,5150.0,2046.0,3342.25,7031.0,9160.8,3134.469523457702,3538377.3248007703,2849.0,1205.0,1656.0,3869.5,5798.7,3116.715552271888,5414.0,135.8519607003479,55.883631251109136,356.35028842544403,2614019.855919929,2512.0,1745.3000000000002,2058.25,3948.75,4983.4,941.4259327669006,27140.464314562163,903.0,773.0,831.0,1009.0,1165.6999999999998
82,r05c18,9,83.0,7793.808823529412,925.5625,485.00735294117646,816.0,2844341.711000577,7802.5,5395.5,6807.25,8856.0,10054.0,4753.827464788732,12156463.671350077,3485.5,1482.7,2042.75,6561.25,9621.9,3122.568351284176,6662399.17946232,2123.0,1084.0,1381.0,3826.25,6543.700000000007,2695.5072493786247,4828.0,87.17751185356019,73.31232699256215,282.492424049175,2427586.921032782,2041.0,1511.0,1728.0,3313.0,4699.0,926.3469345484672,40905.78290899572,844.0,759.0,789.0,1010.0,1204.0
83,r05c18,9,84.0,8188.945269741986,931.2181391712276,718.82799061767,1279.0,3518635.631093731,8261.0,5581.6,6863.5,9733.5,10447.6,5711.949932341001,3698790.214453085,5347.0,3574.2,4395.0,6729.0,8250.2,3314.8773116824536,2233532.416160928,2842.0,1868.6,2416.0,3847.0,5453.600000000001,3248.406856111863,2217.0,61.31851729660218,46.22874390986433,177.4386001800126,1425710.7474135263,3220.0,1985.0,2328.0,3781.0,4553.4,1037.08750563825,39185.18674961938,992.0,828.0,897.0,1112.0,1341.2000000000005
84,r05c18,9,85.0,6219.710895361381,934.799352750809,823.1326860841424,927.0,1209862.4234303744,6268.0,4666.8,5600.0,6936.0,7609.8,5262.140419947506,3060088.35867244,4922.0,3451.5,4254.0,5987.75,7960.5,3284.3534558180227,2373271.30726496,2691.0,2041.0,2317.5,3826.0,5896.0,2946.511373578303,2286.0,66.6684672022124,49.48905770133219,220.92997820866103,1870232.0626440449,2914.5,1714.5,1983.0,3236.0,3826.5,935.5371828521436,21948.68693764548,898.0,777.0,841.0,1010.0,1169.0
85,r05c18,9,86.0,9202.05186880244,953.3592677345538,533.372234935164,1311.0,3588471.00112351,9313.0,6505.0,8166.5,10358.0,11577.0,7145.951308900523,3552790.5897757737,6796.5,5072.7,5906.75,7979.0,9637.4,4251.031413612565,2728535.230426797,3771.5,2526.7,3295.25,4866.75,6745.200000000001,3853.896858638744,1910.0,58.91149926959672,41.82506873801708,167.3380951166243,1331168.8223461525,3748.0,2598.9,2990.5,4298.75,5235.600000000002,1010.3570680628272,25874.40862805296,978.0,835.9,906.0,1073.0,1255.2000000000005
86,r05c18,9,87.0,6833.658843252305,987.7259010896898,789.8977367979883,1193.0,2080074.355531604,6989.0,4706.6,5982.0,7774.0,8763.2,4608.065891472868,1278159.2631001745,4292.0,3651.9,3868.5,4924.25,6387.800000000001,2424.3824289405684,159187.91834758862,2339.5,2082.3,2174.25,2619.5,2981.4,2657.5258397932816,774.0,38.55443598774244,26.665902045391107,108.42640687119284,240382.02711008285,2631.0,2033.8,2395.0,2903.75,3267.8,765.2932816537468,5310.388146078293,755.0,674.9000000000001,717.0,809.0,859.7
87,r05c18,9,88.0,5459.938002296211,993.8507462686568,869.8679678530425,871.0,2080658.710277984,5262.0,3623.0,4375.5,6625.5,7532.0,6520.547187797903,2046877.517554056,6301.5,4951.7,5533.25,7219.75,8361.0,3424.6839847473784,435938.7509446557,3247.0,2732.8,2952.0,3837.75,4418.3,4168.190657769304,2098.0,53.383141480980576,50.085862371702255,168.0243866176395,1163947.9388641051,4004.5,2973.4,3542.5,4455.5,5802.6,961.4642516682554,8462.530895555348,951.0,858.0,894.0,1014.0,1078.0
88,r05c18,9,89.0,7932.270506108202,998.9860383944152,670.1282722513089,1146.0,2483827.982672868,8053.5,5699.5,7061.5,8934.25,9940.0,6607.851274787536,3240533.0472859107,6212.0,4800.1,5246.0,7430.75,9114.000000000004,4060.332152974504,3028761.455538424,3396.5,2703.0,2908.0,4640.75,6620.200000000008,4059.473087818697,1412.0,47.05381803205102,38.97886862866038,143.78174593052023,1639899.78610293,3792.0,2843.1,3284.5,4340.5,5948.5,1038.9405099150142,43745.36331645387,968.5,867.0,907.0,1058.25,1388.8000000000002
89,r05c18,9,90.0,6966.580869565218,1006.1860869565218,703.8765217391305,1150.0,2024031.3425905488,7109.5,4912.9,6089.75,8000.5,8595.500000000002,5346.898882681564,2881878.140054617,5198.5,3587.7,4319.5,6315.0,7561.6,3293.385474860336,1748211.8681689086,2920.0,2240.8,2507.25,3919.0,5110.200000000001,3204.542458100558,1790.0,64.03321492613512,36.32311332460982,169.23759005323592,1421867.96216379,3052.0,1962.4,2646.5,3480.5,4649.200000000001,933.6575418994412,26212.72573920913,897.0,795.0,850.0,965.0,1127.2000000000005
